id_url;url;url2
106;https://www.moneytimes.com.br/mycap-troca-rumo-por-klabin-em-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/mycap-troca-rumo-por-klabin-em-carteira-recomendada-semanal/"""
107;https://www.moneytimes.com.br/terra-nao-altera-nenhuma-acao-em-sua-carteira-semanal-veja/;"""https://www.moneytimes.com.br/terra-nao-altera-nenhuma-acao-em-sua-carteira-semanal-veja/"""
108;https://www.moneytimes.com.br/xp-inclui-magazine-luiza-e-notredame-em-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/xp-inclui-magazine-luiza-e-notredame-em-carteira-recomendada-semanal/"""
109;https://www.moneytimes.com.br/btg-realiza-tres-trocas-em-sua-carteira-recomendada-semanal-veja/;"""https://www.moneytimes.com.br/btg-realiza-tres-trocas-em-sua-carteira-recomendada-semanal-veja/"""
110;https://www.moneytimes.com.br/xp-mantem-somente-itau-e-petrobras-em-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/xp-mantem-somente-itau-e-petrobras-em-carteira-recomendada-semanal/"""
111;https://www.moneytimes.com.br/guide-realiza-tres-trocas-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/guide-realiza-tres-trocas-em-sua-carteira-recomendada-semanal/"""
112;https://www.moneytimes.com.br/btg-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/btg-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/"""
113;https://www.moneytimes.com.br/elite-substitui-slc-agricola-por-duratex-na-carteira-da-semana/;"""https://www.moneytimes.com.br/elite-substitui-slc-agricola-por-duratex-na-carteira-da-semana/"""
114;https://www.moneytimes.com.br/terra-troca-iguatemi-por-lojas-renner-na-carteira-recomendada-da-semana/;"""https://www.moneytimes.com.br/terra-troca-iguatemi-por-lojas-renner-na-carteira-recomendada-da-semana/"""
115;https://www.moneytimes.com.br/guide-troca-quatro-acoes-e-mantem-csn-na-carteira-recomendada-da-semana/;"""https://www.moneytimes.com.br/guide-troca-quatro-acoes-e-mantem-csn-na-carteira-recomendada-da-semana/"""
116;https://www.moneytimes.com.br/ativa-realiza-duas-trocas-em-sua-carteira-semanal-veja/;"""https://www.moneytimes.com.br/ativa-realiza-duas-trocas-em-sua-carteira-semanal-veja/"""
117;https://www.moneytimes.com.br/necton-substitui-via-varejo-e-bradesco-por-tupy-e-ca-na-carteira-da-semana/;"""https://www.moneytimes.com.br/necton-substitui-via-varejo-e-bradesco-por-tupy-e-ca-na-carteira-da-semana/"""
118;https://www.moneytimes.com.br/elite-troca-acoes-da-via-varejo-por-slc-agricola-na-carteira-da-semana/;"""https://www.moneytimes.com.br/elite-troca-acoes-da-via-varejo-por-slc-agricola-na-carteira-da-semana/"""
119;https://www.moneytimes.com.br/xp-troca-tres-ativos-em-carteira-recomendada-semanal-veja-o-novo-portfolio/;"""https://www.moneytimes.com.br/xp-troca-tres-ativos-em-carteira-recomendada-semanal-veja-o-novo-portfolio/"""
120;https://www.moneytimes.com.br/banco-do-brasil-camil-e-eztec-entram-em-carteira-recomendada-semanal-da-mycap/;"""https://www.moneytimes.com.br/banco-do-brasil-camil-e-eztec-entram-em-carteira-recomendada-semanal-da-mycap/"""
121;https://www.moneytimes.com.br/veja-as-acoes-indicadas-pela-terra-para-a-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/veja-as-acoes-indicadas-pela-terra-para-a-carteira-recomendada-semanal/"""
122;https://www.moneytimes.com.br/slc-agricola-e-iochpe-maxion-entram-na-carteira-semanal-da-ativa/;"""https://www.moneytimes.com.br/slc-agricola-e-iochpe-maxion-entram-na-carteira-semanal-da-ativa/"""
123;https://www.moneytimes.com.br/necton-indica-cinco-novas-acoes-para-apostar-na-semana-2/;"""https://www.moneytimes.com.br/necton-indica-cinco-novas-acoes-para-apostar-na-semana-2/"""
124;https://www.moneytimes.com.br/elite-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/elite-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/"""
125;https://www.moneytimes.com.br/ativa-realiza-tres-mudancas-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/ativa-realiza-tres-mudancas-em-sua-carteira-recomendada-semanal/"""
126;https://www.moneytimes.com.br/guide-troca-jbs-por-b2w-na-carteira-recomendada-da-semana/;"""https://www.moneytimes.com.br/guide-troca-jbs-por-b2w-na-carteira-recomendada-da-semana/"""
127;https://www.moneytimes.com.br/magazine-luiza-toma-lugar-da-b2w-na-carteira-semanal-da-mycap/;"""https://www.moneytimes.com.br/magazine-luiza-toma-lugar-da-b2w-na-carteira-semanal-da-mycap/"""
128;https://www.moneytimes.com.br/xp-troca-cogna-e-m-dias-branco-por-itau-e-marfrig-em-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/xp-troca-cogna-e-m-dias-branco-por-itau-e-marfrig-em-carteira-recomendada-semanal/"""
129;https://www.moneytimes.com.br/btg-pactual-troca-3-acoes-na-carteira-semanal-depois-de-perder-do-ibovespa/;"""https://www.moneytimes.com.br/btg-pactual-troca-3-acoes-na-carteira-semanal-depois-de-perder-do-ibovespa/"""
130;https://www.moneytimes.com.br/ativa-mantem-carteira-semanal-intacta-saiba-quais-sao-as-acoes-indicadas/;"""https://www.moneytimes.com.br/ativa-mantem-carteira-semanal-intacta-saiba-quais-sao-as-acoes-indicadas/"""
131;https://www.moneytimes.com.br/guide-troca-jbs-e-petrobras-por-marfrig-e-b3-em-carteira-que-ja-rendeu-16-neste-ano/;"""https://www.moneytimes.com.br/guide-troca-jbs-e-petrobras-por-marfrig-e-b3-em-carteira-que-ja-rendeu-16-neste-ano/"""
132;https://www.moneytimes.com.br/nova-futura-indica-ambev-eletrobras-fleury-itau-e-vivo-em-carteira-semanal/;"""https://www.moneytimes.com.br/nova-futura-indica-ambev-eletrobras-fleury-itau-e-vivo-em-carteira-semanal/"""
133;https://www.moneytimes.com.br/ativa-realiza-duas-trocas-em-sua-carteira-recomendada-semanal-veja/;"""https://www.moneytimes.com.br/ativa-realiza-duas-trocas-em-sua-carteira-recomendada-semanal-veja/"""
134;https://www.moneytimes.com.br/xp-substitui-papeis-da-bradespar-por-itau-na-recomendacao-semanal/;"""https://www.moneytimes.com.br/xp-substitui-papeis-da-bradespar-por-itau-na-recomendacao-semanal/"""
135;https://www.moneytimes.com.br/mycap-aposta-em-suzano-e-csn-em-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/mycap-aposta-em-suzano-e-csn-em-carteira-recomendada-semanal/"""
136;https://www.moneytimes.com.br/xp-faz-duas-trocas-em-carteira-recomendada-semanal-veja-o-portfolio/;"""https://www.moneytimes.com.br/xp-faz-duas-trocas-em-carteira-recomendada-semanal-veja-o-portfolio/"""
137;https://www.moneytimes.com.br/guide-troca-equatorial-por-quero-quero-na-carteira-da-semana/;"""https://www.moneytimes.com.br/guide-troca-equatorial-por-quero-quero-na-carteira-da-semana/"""
138;https://www.moneytimes.com.br/guide-atualiza-carteira-semanal-com-3-novas-acoes/;"""https://www.moneytimes.com.br/guide-atualiza-carteira-semanal-com-3-novas-acoes/"""
139;https://www.moneytimes.com.br/btg-inclui-raiadrogasil-e-localiza-na-carteira-da-semana-veja-as-acoes-que-sairam/;"""https://www.moneytimes.com.br/btg-inclui-raiadrogasil-e-localiza-na-carteira-da-semana-veja-as-acoes-que-sairam/"""
140;https://www.moneytimes.com.br/necton-troca-todas-as-acoes-em-carteira-que-ja-rendeu-mais-de-50-neste-ano/;"""https://www.moneytimes.com.br/necton-troca-todas-as-acoes-em-carteira-que-ja-rendeu-mais-de-50-neste-ano/"""
141;https://www.moneytimes.com.br/mycap-escala-cyrela-e-petrorio-para-reforcar-carteira-que-ja-rendeu-2289-neste-ano/;"""https://www.moneytimes.com.br/mycap-escala-cyrela-e-petrorio-para-reforcar-carteira-que-ja-rendeu-2289-neste-ano/"""
142;https://www.moneytimes.com.br/ativa-inclui-ultrapar-e-hering-na-carteira-semanal-apos-bater-ibovespa/;"""https://www.moneytimes.com.br/ativa-inclui-ultrapar-e-hering-na-carteira-semanal-apos-bater-ibovespa/"""
143;https://www.moneytimes.com.br/carteira-semanal-jbs-klabin-e-natura-entram-nas-recomendacoes-do-btg/;"""https://www.moneytimes.com.br/carteira-semanal-jbs-klabin-e-natura-entram-nas-recomendacoes-do-btg/"""
144;https://www.moneytimes.com.br/guide-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/guide-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/"""
145;https://www.moneytimes.com.br/mycap-tem-3-novas-apostas-na-carteira-semanal/;"""https://www.moneytimes.com.br/mycap-tem-3-novas-apostas-na-carteira-semanal/"""
146;https://www.moneytimes.com.br/mycap-troca-movida-por-irb-na-carteira-recomendada-da-semana/;"""https://www.moneytimes.com.br/mycap-troca-movida-por-irb-na-carteira-recomendada-da-semana/"""
147;https://www.moneytimes.com.br/xp-inclui-via-varejo-em-carteira-semanal-de-acoes/;"""https://www.moneytimes.com.br/xp-inclui-via-varejo-em-carteira-semanal-de-acoes/"""
148;https://www.moneytimes.com.br/btg-substitui-acoes-da-usiminas-pela-weg-na-carteira-da-semana/;"""https://www.moneytimes.com.br/btg-substitui-acoes-da-usiminas-pela-weg-na-carteira-da-semana/"""
149;https://www.moneytimes.com.br/mycap-inclui-b3-na-carteira-recomendada-semanal-cyrela-sai/;"""https://www.moneytimes.com.br/mycap-inclui-b3-na-carteira-recomendada-semanal-cyrela-sai/"""
150;https://www.moneytimes.com.br/xp-investimentos-muda-toda-carteira-recomendada-semanal-veja-portfolio/;"""https://www.moneytimes.com.br/xp-investimentos-muda-toda-carteira-recomendada-semanal-veja-portfolio/"""
151;https://www.moneytimes.com.br/guide-troca-localiza-e-b3-por-equatorial-e-jbs-na-carteira-da-semana/;"""https://www.moneytimes.com.br/guide-troca-localiza-e-b3-por-equatorial-e-jbs-na-carteira-da-semana/"""
152;https://www.moneytimes.com.br/ativa-inclui-randon-e-suzano-na-carteira-recomendada-da-semana/;"""https://www.moneytimes.com.br/ativa-inclui-randon-e-suzano-na-carteira-recomendada-da-semana/"""
153;https://www.moneytimes.com.br/elite-retira-log-in-e-qualicorp-de-seu-portfolio-semanal-veja-as-novidades/;"""https://www.moneytimes.com.br/elite-retira-log-in-e-qualicorp-de-seu-portfolio-semanal-veja-as-novidades/"""
154;https://www.moneytimes.com.br/veja-as-cinco-acoes-da-xp-para-a-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/veja-as-cinco-acoes-da-xp-para-a-carteira-recomendada-semanal/"""
155;https://www.moneytimes.com.br/btg-troca-notredame-e-qualicorp-por-natura-e-vale-na-carteira-recomendada-da-semana/;"""https://www.moneytimes.com.br/btg-troca-notredame-e-qualicorp-por-natura-e-vale-na-carteira-recomendada-da-semana/"""
156;https://www.moneytimes.com.br/btg-pactual-inclui-csn-e-eletrobras-na-carteira-semanal/;"""https://www.moneytimes.com.br/btg-pactual-inclui-csn-e-eletrobras-na-carteira-semanal/"""
157;https://www.moneytimes.com.br/btg-retira-csn-e-klabin-da-carteira-recomendada-semanal-veja-as-novidades/;"""https://www.moneytimes.com.br/btg-retira-csn-e-klabin-da-carteira-recomendada-semanal-veja-as-novidades/"""
158;https://www.moneytimes.com.br/guide-troca-marfrig-e-magazine-luiza-por-cogna-e-tim-na-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/guide-troca-marfrig-e-magazine-luiza-por-cogna-e-tim-na-carteira-recomendada-semanal/"""
159;https://www.moneytimes.com.br/necton-refaz-aposta-na-mitre-e-troca-outras-quatro-acoes-em-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/necton-refaz-aposta-na-mitre-e-troca-outras-quatro-acoes-em-carteira-recomendada-semanal/"""
160;https://www.moneytimes.com.br/btg-pactual-troca-hapvida-por-qualicorp-na-carteira-recomendada-da-semana/;"""https://www.moneytimes.com.br/btg-pactual-troca-hapvida-por-qualicorp-na-carteira-recomendada-da-semana/"""
161;https://www.moneytimes.com.br/mycap-realiza-tres-trocas-em-sua-carteira-recomendada-semanal-2/;"""https://www.moneytimes.com.br/mycap-realiza-tres-trocas-em-sua-carteira-recomendada-semanal-2/"""
162;https://www.moneytimes.com.br/terra-refaz-aposta-em-cinco-ativos-na-carteira-da-semana-apos-perder-do-ibovespa/;"""https://www.moneytimes.com.br/terra-refaz-aposta-em-cinco-ativos-na-carteira-da-semana-apos-perder-do-ibovespa/"""
163;https://www.moneytimes.com.br/xp-troca-gerdau-por-ambev-na-carteira-recomendada-da-semana/;"""https://www.moneytimes.com.br/xp-troca-gerdau-por-ambev-na-carteira-recomendada-da-semana/"""
164;https://www.moneytimes.com.br/carteira-recomendada-acao-da-tim-entra-nas-indicacoes-semanais-da-terra/;"""https://www.moneytimes.com.br/carteira-recomendada-acao-da-tim-entra-nas-indicacoes-semanais-da-terra/"""
165;https://www.moneytimes.com.br/carteira-recomendada-marfrig-entra-no-portfolio-semanal-da-mycap/;"""https://www.moneytimes.com.br/carteira-recomendada-marfrig-entra-no-portfolio-semanal-da-mycap/"""
166;https://www.moneytimes.com.br/apos-bater-o-ibovespa-na-semana-xp-mantem-apostas-na-carteira-semanal/;"""https://www.moneytimes.com.br/apos-bater-o-ibovespa-na-semana-xp-mantem-apostas-na-carteira-semanal/"""
167;https://www.moneytimes.com.br/elite-troca-gerdau-e-sinqia-por-even-e-duratex-na-carteira-semanal/;"""https://www.moneytimes.com.br/elite-troca-gerdau-e-sinqia-por-even-e-duratex-na-carteira-semanal/"""
168;https://www.moneytimes.com.br/mycap-troca-duas-acoes-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/mycap-troca-duas-acoes-em-sua-carteira-recomendada-semanal/"""
169;https://www.moneytimes.com.br/btg-pactual-retira-b3-localiza-e-vale-da-carteira-semanal/;"""https://www.moneytimes.com.br/btg-pactual-retira-b3-localiza-e-vale-da-carteira-semanal/"""
170;https://www.moneytimes.com.br/necton-mantem-itausa-e-substitui-outras-quatro-acoes-na-carteira-semanal/;"""https://www.moneytimes.com.br/necton-mantem-itausa-e-substitui-outras-quatro-acoes-na-carteira-semanal/"""
171;https://www.moneytimes.com.br/terra-retira-cemig-e-inclui-lojas-renner-em-carteira-semanal/;"""https://www.moneytimes.com.br/terra-retira-cemig-e-inclui-lojas-renner-em-carteira-semanal/"""
172;https://www.moneytimes.com.br/necton-mantem-apenas-a-localiza-na-carteira-que-esta-goleando-o-ibovespa-neste-ano/;"""https://www.moneytimes.com.br/necton-mantem-apenas-a-localiza-na-carteira-que-esta-goleando-o-ibovespa-neste-ano/"""
173;https://www.moneytimes.com.br/mycap-realiza-duas-trocas-na-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/mycap-realiza-duas-trocas-na-carteira-recomendada-semanal/"""
174;https://www.moneytimes.com.br/ativa-troca-tres-acoes-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/ativa-troca-tres-acoes-em-sua-carteira-recomendada-semanal/"""
175;https://www.moneytimes.com.br/elite-inclui-vale-e-gerdau-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/elite-inclui-vale-e-gerdau-em-sua-carteira-recomendada-semanal/"""
176;https://www.moneytimes.com.br/necton-aposta-em-cinco-novas-acoes-para-a-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/necton-aposta-em-cinco-novas-acoes-para-a-carteira-recomendada-semanal/"""
177;https://www.moneytimes.com.br/necton-refaz-aposta-na-randon-e-troca-quatro-outras-acoes-em-carteira-semanal/;"""https://www.moneytimes.com.br/necton-refaz-aposta-na-randon-e-troca-quatro-outras-acoes-em-carteira-semanal/"""
178;https://www.moneytimes.com.br/mycap-retira-petrorio-lojas-americanas-e-cosan-da-carteira-semanal-veja-a-nova-composicao/;"""https://www.moneytimes.com.br/mycap-retira-petrorio-lojas-americanas-e-cosan-da-carteira-semanal-veja-a-nova-composicao/"""
179;https://www.moneytimes.com.br/xp-faz-duas-alteracoes-em-sua-carteira-semanal/;"""https://www.moneytimes.com.br/xp-faz-duas-alteracoes-em-sua-carteira-semanal/"""
180;https://www.moneytimes.com.br/guide-retira-cogna-e-itausa-da-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/guide-retira-cogna-e-itausa-da-carteira-recomendada-semanal/"""
181;https://www.moneytimes.com.br/guide-troca-cyrela-e-petrobras-por-ccr-e-grendene-em-carteira-semanal/;"""https://www.moneytimes.com.br/guide-troca-cyrela-e-petrobras-por-ccr-e-grendene-em-carteira-semanal/"""
182;https://www.moneytimes.com.br/veja-os-cinco-ativos-selecionados-pela-terra-investimentos-para-a-semana/;"""https://www.moneytimes.com.br/veja-os-cinco-ativos-selecionados-pela-terra-investimentos-para-a-semana/"""
183;https://www.moneytimes.com.br/ativa-faz-duas-trocas-em-sua-carteira-recomendada-semanal-veja/;"""https://www.moneytimes.com.br/ativa-faz-duas-trocas-em-sua-carteira-recomendada-semanal-veja/"""
184;https://www.moneytimes.com.br/terra-atualiza-carteira-semanal-com-3-novas-acoes/;"""https://www.moneytimes.com.br/terra-atualiza-carteira-semanal-com-3-novas-acoes/"""
185;https://www.moneytimes.com.br/ativa-retira-jsl-e-equatorial-e-insere-imc-e-itau-em-sua-carteira-semanal/;"""https://www.moneytimes.com.br/ativa-retira-jsl-e-equatorial-e-insere-imc-e-itau-em-sua-carteira-semanal/"""
186;https://www.moneytimes.com.br/guide-aposta-em-cyrela-para-carteira-semanal-veja-o-portfolio-completo/;"""https://www.moneytimes.com.br/guide-aposta-em-cyrela-para-carteira-semanal-veja-o-portfolio-completo/"""
187;https://www.moneytimes.com.br/elite-renova-carteira-semanal-apostando-em-retomada-com-papeis-de-siderurgicas/;"""https://www.moneytimes.com.br/elite-renova-carteira-semanal-apostando-em-retomada-com-papeis-de-siderurgicas/"""
188;https://www.moneytimes.com.br/guide-realiza-tres-troca-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/guide-realiza-tres-troca-em-sua-carteira-recomendada-semanal/"""
189;https://www.moneytimes.com.br/necton-seleciona-5-novas-acoes-para-a-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/necton-seleciona-5-novas-acoes-para-a-carteira-recomendada-semanal/"""
190;https://www.moneytimes.com.br/mycap-sugere-3-novas-acoes-na-carteira-semanal-confira-o-portfolio/;"""https://www.moneytimes.com.br/mycap-sugere-3-novas-acoes-na-carteira-semanal-confira-o-portfolio/"""
191;https://www.moneytimes.com.br/veja-o-portfolio-recomendado-da-nova-futura-para-a-semana/;"""https://www.moneytimes.com.br/veja-o-portfolio-recomendado-da-nova-futura-para-a-semana/"""
192;https://www.moneytimes.com.br/nova-futura-volta-a-atualizar-a-carteira-semanal-veja-os-ativos-sugeridos-pela-corretora/;"""https://www.moneytimes.com.br/nova-futura-volta-a-atualizar-a-carteira-semanal-veja-os-ativos-sugeridos-pela-corretora/"""
193;https://www.moneytimes.com.br/xp-mantem-acoes-do-irb-em-carteira-semanal-e-troca-outros-3-ativos/;"""https://www.moneytimes.com.br/xp-mantem-acoes-do-irb-em-carteira-semanal-e-troca-outros-3-ativos/"""
194;https://www.moneytimes.com.br/terra-mantem-toda-a-carteira-semanal-mesmo-perdendo-do-ibovespa/;"""https://www.moneytimes.com.br/terra-mantem-toda-a-carteira-semanal-mesmo-perdendo-do-ibovespa/"""
195;https://www.moneytimes.com.br/elite-mantem-suzano-e-troca-quatro-acoes-na-carteira-recomendada-da-semana/;"""https://www.moneytimes.com.br/elite-mantem-suzano-e-troca-quatro-acoes-na-carteira-recomendada-da-semana/"""
196;https://www.moneytimes.com.br/ativa-troca-magazine-luiza-por-alpargatas-na-carteira-recomendada-da-semana/;"""https://www.moneytimes.com.br/ativa-troca-magazine-luiza-por-alpargatas-na-carteira-recomendada-da-semana/"""
197;https://www.moneytimes.com.br/elite-mantem-aposta-na-b2w-em-sua-carteira-recomendada-semanal-veja/;"""https://www.moneytimes.com.br/elite-mantem-aposta-na-b2w-em-sua-carteira-recomendada-semanal-veja/"""
198;https://www.moneytimes.com.br/terra-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/terra-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/"""
199;https://www.moneytimes.com.br/veja-as-acoes-selecionadas-pela-terra-para-bater-o-ibovespa-na-semana/;"""https://www.moneytimes.com.br/veja-as-acoes-selecionadas-pela-terra-para-bater-o-ibovespa-na-semana/"""
200;https://www.moneytimes.com.br/btg-retira-hapvida-e-petrorio-do-portfolio-semanal-veja-as-novidades/;"""https://www.moneytimes.com.br/btg-retira-hapvida-e-petrorio-do-portfolio-semanal-veja-as-novidades/"""
201;https://www.moneytimes.com.br/elite-mantem-apenas-cogna-na-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/elite-mantem-apenas-cogna-na-carteira-recomendada-semanal/"""
202;https://www.moneytimes.com.br/mycap-troca-quatro-acoes-em-sua-carteira-recomendado-para-a-semana/;"""https://www.moneytimes.com.br/mycap-troca-quatro-acoes-em-sua-carteira-recomendado-para-a-semana/"""
203;https://www.moneytimes.com.br/necton-renova-toda-a-carteira-e-busca-alta-de-quase-14-nesta-semana/;"""https://www.moneytimes.com.br/necton-renova-toda-a-carteira-e-busca-alta-de-quase-14-nesta-semana/"""
204;https://www.moneytimes.com.br/guide-troca-b2w-e-equatorial-por-duratex-e-minerva-na-carteira-recomendada-da-semana/;"""https://www.moneytimes.com.br/guide-troca-b2w-e-equatorial-por-duratex-e-minerva-na-carteira-recomendada-da-semana/"""
205;https://www.moneytimes.com.br/xp-continua-apostando-na-magazine-luiza-para-a-semana-veja-a-carteira/;"""https://www.moneytimes.com.br/xp-continua-apostando-na-magazine-luiza-para-a-semana-veja-a-carteira/"""
206;https://www.moneytimes.com.br/mycap-realiza-tres-trocas-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/mycap-realiza-tres-trocas-em-sua-carteira-recomendada-semanal/"""
207;https://www.moneytimes.com.br/elite-mantem-tenda-e-troca-4-acoes-em-sua-carteira-recomendada-semanal/;"""https://www.moneytimes.com.br/elite-mantem-tenda-e-troca-4-acoes-em-sua-carteira-recomendada-semanal/"""
208;https://www.moneytimes.com.br/mycap-realiza-duas-trocas-na-carteira-de-acoes-desta-semana/;"""https://www.moneytimes.com.br/mycap-realiza-duas-trocas-na-carteira-de-acoes-desta-semana/"""
209;https://www.moneytimes.com.br/terra-realiza-3-trocas-em-sua-carteira-semanal-confia-o-portfolio/;"""https://www.moneytimes.com.br/terra-realiza-3-trocas-em-sua-carteira-semanal-confia-o-portfolio/"""
210;https://www.moneytimes.com.br/guide-inclui-equatorial-e-via-varejo-na-carteira-recomendada-da-semana-ccr-e-grendene-saem/;"""https://www.moneytimes.com.br/guide-inclui-equatorial-e-via-varejo-na-carteira-recomendada-da-semana-ccr-e-grendene-saem/"""
211;https://www.moneytimes.com.br/necton-indica-5-novas-acoes-para-apostar-na-semana/;"""https://www.moneytimes.com.br/necton-indica-5-novas-acoes-para-apostar-na-semana/"""
